date,T_mean,GDD_daily,GDD_cumsum,GDD_after_emerge,light_interception,leaf_area_index,lint_yield,seed_cotton_yield,plant_height,main_stem_nodes,leaf_weight,petiole_weight,stem_weight,root_weight,square_weight,boll_weight,plant_weight,number_of_squares,number_of_green_bolls,number_of_open_bolls,swc0-10,swc0-20,swc0-27,internode_length,single_leaf_area,leaf_length,leaf_width,fruit_branch_number,vegetative_branch_number,boll_diameter,leaf_angle,groimp_day,coupling_source,leaf_area_index_raw,leaf_vis_factor,c2k_sla_m2g,c2k_leaf_area_m2,c2k_sla_target,c2k_ks,c2k_kn,c2k_yield_frozen,c2k_source_sink,c2k_dvs,c2k_shed_fraction_diag,c2k_shed_factor,c2k_net_photo,c2k_gross_photo,c2k_dev_stage,c2k_dev_progress,repro_frozen,bridge_active,bridge_alpha,bridge_bl_gross,leaf_floor_active,leaf_floor_added,net_floor_active,net_floor_added,topping_applied,topping_loss_lf,is_topping_day,doy
2022-08-03,24.75,12.75,1343.3,1268.8,0.929204,4.073765,1498.37,3567.54,73.99,15.84,204.99,42.07,253.65,148.43,15.26,448.33,1112.73,1.6621,7.0122,0.0,0.212133,0.29525,0.3101,4.67,53.91,8.21,9.38,10.0,1.9,2.44,43.1,95,GroIMP_3D,4.073765,1.0,0.019873,0.203688,0.019768,0.8674,1.0,False,0.822,1.6452,0.0,0.0,18.4947,24.2221,flowering,0.7259,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,215.0
2022-08-04,24.9,12.9,1356.2,1281.7,0.925807,4.001667,1549.32,3688.86,74.35,15.85,203.91,41.84,255.11,150.02,15.4,461.94,1128.22,1.5692,7.0885,0.0,0.195633,0.287,0.3068,4.69,53.59,8.18,9.35,10.1,1.9,2.49,43.1,96,GroIMP_3D,4.001667,1.0,0.019625,0.200083,0.019521,0.8303,1.0,False,0.8113,1.6583,0.0,0.0,18.9594,25.3184,flowering,0.7405,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,216.0
2022-08-05,24.4,12.4,1368.6,1294.1,0.922107,3.926794,1605.26,3822.04,74.68,15.86,201.61,41.37,256.64,151.76,15.55,476.92,1143.84,1.4777,7.1565,0.0,0.1817,0.280033,0.304013,4.71,52.95,8.14,9.3,10.1,1.9,2.54,43.1,97,GroIMP_3D,3.926794,1.0,0.019477,0.19634,0.019257,0.7931,1.0,False,0.8138,1.6708,0.0,0.0,20.9057,27.4259,flowering,0.7546,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,217.0
2022-08-06,19.5,7.5,1376.1,1301.6,0.916575,3.821242,1644.56,3915.61,74.87,15.87,199.27,40.89,257.62,152.92,15.53,487.23,1153.46,1.3898,7.2174,0.0,0.174067,0.276217,0.302487,4.72,52.32,8.09,9.24,10.1,1.9,2.56,43.1,98,GroIMP_3D,3.821242,1.0,0.019176,0.191062,0.018954,0.7618,1.0,False,0.7783,1.6784,0.0,0.0,14.2172,20.6067,flowering,0.7631,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,218.0
2022-08-07,23.65,11.65,1387.7,1313.2,0.911791,3.735451,1653.28,3936.37,75.16,15.88,196.59,40.33,257.76,153.08,15.21,488.97,1151.94,1.3032,7.2704,0.0,0.157567,0.267967,0.299187,4.73,51.59,8.03,9.18,10.1,1.9,2.61,43.1,99,GroIMP_3D,3.735451,1.0,0.019001,0.186773,0.018745,0.7446,1.0,False,0.4014,1.6901,0.0,0.0,1.9749,6.5646,flowering,0.7764,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,219.0
2022-08-08,26.05,14.05,1401.8,1327.3,0.904843,3.618806,1703.16,4055.15,75.5,15.89,194.39,39.88,258.9,154.54,15.22,502.22,1165.16,1.2166,7.3148,0.0,0.141067,0.259717,0.295887,4.75,50.98,7.98,9.12,10.1,1.9,2.66,43.1,100,GroIMP_3D,3.618806,1.0,0.018617,0.18094,0.018408,0.7075,1.0,False,0.7986,1.7043,0.0,0.0,18.4062,24.5173,flowering,0.7924,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,220.0
2022-08-09,25.5,13.5,1415.3,1340.8,0.898069,3.51302,1751.89,4171.16,75.81,15.9,192.17,39.42,259.96,155.95,15.19,515.12,1177.81,1.1304,7.3508,0.0,0.124567,0.251467,0.292587,4.77,50.37,7.93,9.07,10.1,1.9,2.71,43.1,101,GroIMP_3D,3.51302,1.0,0.018281,0.175651,0.018072,0.6704,1.0,False,0.7762,1.7179,0.0,0.0,17.9019,25.2069,flowering,0.8077,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,221.0
2022-08-10,26.0,14.0,1429.3,1354.8,0.889499,3.388811,1805.45,4298.68,76.11,15.91,189.99,38.97,261.11,157.49,15.16,529.35,1192.06,1.0442,7.3779,0.0,0.224733,0.32,0.32,4.79,49.77,7.89,9.01,10.1,1.9,2.77,43.1,102,GroIMP_3D,3.388811,1.0,0.017837,0.169441,0.017635,0.6332,1.0,False,0.7836,1.7321,0.0,0.0,19.7931,26.9063,flowering,0.8236,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,222.0
2022-08-11,27.55,15.55,1444.8,1370.3,0.905293,3.626106,1846.14,4395.56,76.44,15.91,187.58,38.48,261.94,158.61,13.5,539.96,1200.07,0.9606,7.3954,0.0,0.208233,0.31175,0.3167,4.8,49.11,7.84,8.95,10.1,1.9,2.83,43.1,103,GroIMP_3D,3.626106,1.0,0.01933,0.181305,0.019086,0.9047,1.0,False,0.7459,1.7478,0.0,0.0,14.6103,22.0695,flowering,0.8413,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,223.0
2022-08-12,27.2,15.2,1460.0,1385.5,0.899268,3.531211,1891.25,4502.96,76.74,15.92,185.31,38.01,262.85,159.84,13.38,551.75,1211.14,0.8838,7.4033,0.0,0.191733,0.3035,0.3134,4.82,48.49,7.79,8.9,10.1,1.9,2.88,43.1,104,GroIMP_3D,3.531211,1.0,0.019056,0.176561,0.018825,0.8676,1.0,False,0.7412,1.7632,0.0,0.0,16.3415,24.7176,flowering,0.8585,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,224.0
2022-08-13,25.5,13.5,1473.5,1399.0,0.893134,3.440277,1934.51,4605.97,76.99,15.93,183.05,37.54,263.71,161.01,13.23,562.99,1221.54,0.8131,7.4024,0.0,0.175233,0.29525,0.3101,4.83,47.89,7.74,8.84,10.1,1.9,2.94,43.1,105,GroIMP_3D,3.440277,1.0,0.018794,0.172014,0.018565,0.8305,1.0,False,0.734,1.7768,0.0,0.0,15.5681,23.8244,flowering,0.8739,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,225.0
2022-08-14,26.1,14.1,1487.6,1413.1,0.886543,3.348202,1971.45,4693.93,77.24,15.93,180.75,37.07,264.42,161.97,11.93,572.45,1228.59,0.748,7.3925,0.0,0.158733,0.287,0.3068,4.85,47.27,7.69,8.78,10.1,1.9,2.99,43.0,106,GroIMP_3D,3.348202,1.0,0.018524,0.16741,0.018291,0.7934,1.0,False,0.7229,1.791,0.0,0.0,13.01,20.4161,flowering,0.8899,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,226.0
2022-08-15,28.4,16.4,1504.0,1429.5,0.878521,3.243095,2023.72,4818.38,77.52,15.94,178.52,36.61,265.43,163.37,10.6,586.15,1240.68,0.6882,7.3717,0.0,0.142233,0.27875,0.3035,4.86,46.67,7.64,8.73,10.1,1.9,3.05,43.0,107,GroIMP_3D,3.243095,1.0,0.018166,0.162155,0.017943,0.7562,1.0,False,0.7505,1.8076,0.0,0.0,19.0998,26.8759,flowering,0.9085,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,227.0
2022-08-16,27.05,15.05,1519.1,1444.6,0.870226,3.141483,2070.28,4929.24,77.76,15.94,176.34,36.16,266.31,164.57,10.43,598.19,1252.01,0.6331,7.3522,0.0,0.125733,0.2705,0.3002,4.88,46.08,7.59,8.67,10.1,1.9,3.11,43.0,108,GroIMP_3D,3.141483,1.0,0.017815,0.157074,0.017597,0.7191,1.0,False,0.7176,1.8228,0.0,0.0,16.7789,26.0049,flowering,0.9256,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,228.0
2022-08-17,23.45,11.45,1530.5,1456.0,0.861616,3.042649,2091.66,4980.14,77.94,15.95,173.98,35.68,266.65,165.05,10.18,603.16,1254.7,0.5825,7.3343,0.0,0.127667,0.271467,0.300587,4.89,45.45,7.54,8.61,10.1,1.9,3.15,43.0,109,GroIMP_3D,3.042649,1.0,0.017489,0.152132,0.017254,0.682,1.0,False,0.5175,1.8344,0.0,0.0,6.6864,15.1706,flowering,0.9387,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,229.0
2022-08-18,22.3,10.3,1540.8,1466.3,0.856527,2.98709,2127.76,5066.09,78.09,15.95,171.63,35.2,267.28,165.93,9.95,612.24,1262.23,0.5359,7.3178,0.0,0.12,0.263252,0.297301,4.9,44.83,7.49,8.56,10.2,1.9,3.19,43.0,110,GroIMP_3D,2.98709,1.0,0.017404,0.149355,0.017169,0.6863,1.0,False,0.7155,1.8448,0.0,0.0,12.549,19.1751,flowering,0.9504,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,230.0
2022-08-19,24.4,12.4,1553.2,1478.7,0.847989,2.898156,2163.19,5150.44,78.27,15.96,169.35,34.73,267.89,166.78,9.7,621.1,1269.55,0.493,7.3026,0.0,0.12,0.255282,0.294113,4.91,44.22,7.44,8.5,10.2,1.9,3.24,43.0,111,GroIMP_3D,2.898156,1.0,0.017114,0.144908,0.016886,0.6581,1.0,False,0.7167,1.8573,0.0,0.0,12.2534,18.4114,flowering,0.9645,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,231.0
2022-08-20,25.35,13.35,1566.6,1492.1,0.837299,2.793604,2198.8,5235.23,78.45,15.96,167.47,34.34,268.48,167.62,9.44,630.0,1277.36,0.4536,7.2886,0.0,0.204635,0.3176,0.32,4.92,43.73,7.39,8.45,10.2,1.9,3.29,43.0,112,GroIMP_3D,2.793604,1.0,0.016681,0.13968,0.016497,0.6382,1.0,False,0.6985,1.8708,0.0,0.0,12.2989,19.4665,flowering,0.9796,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,232.0
2022-08-21,25.4,13.4,1580.0,1505.5,0.85269,2.946487,2240.26,5333.95,78.62,15.96,165.56,33.95,269.17,168.6,9.17,640.5,1286.95,0.4173,7.2758,0.0,0.188429,0.309497,0.316759,4.93,43.22,7.35,8.4,10.2,1.9,3.34,43.0,113,GroIMP_3D,2.946487,1.0,0.017798,0.147324,0.017594,0.881,1.0,False,0.7045,1.8843,0.0,0.0,14.6078,22.3146,flowering,0.9949,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,233.0
2022-08-22,23.35,11.35,1591.3,1516.8,0.843558,2.853951,2273.0,5411.91,78.76,15.96,163.6,33.55,269.69,169.34,9.15,648.29,1293.61,0.4177,7.2861,0.1076,0.173087,0.301826,0.31369,4.93,42.7,7.31,8.35,10.2,1.9,4.2,43.0,114,GroIMP_3D,2.853951,1.0,0.017445,0.142698,0.017239,0.8446,1.0,False,0.6275,1.8958,0.0,0.0,11.094,18.891,boll_opening,0.062,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,234.0
2022-08-23,22.15,10.15,1601.5,1527.0,0.834107,2.763707,2306.99,5492.83,78.88,15.97,161.75,33.17,270.21,170.09,9.11,656.43,1300.76,0.4147,7.2247,0.2716,0.158739,0.294652,0.310821,4.94,42.21,7.26,8.3,10.2,1.9,4.2,43.0,115,GroIMP_3D,2.763707,1.0,0.017087,0.138185,0.016894,0.8101,1.0,False,0.633,1.906,0.0,0.0,11.5675,18.3686,boll_opening,0.1543,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,235.0
2022-08-24,19.1,7.1,1608.6,1534.1,0.82371,2.670192,2320.89,5525.93,78.96,15.97,159.88,32.78,270.37,170.32,9.05,658.95,1301.35,0.4096,7.1187,0.468,0.145222,0.287893,0.308117,4.94,41.72,7.22,8.25,10.2,1.9,4.2,43.0,116,GroIMP_3D,2.670192,1.0,0.016702,0.13351,0.016508,0.7778,1.0,False,0.4533,1.9132,0.0,0.0,3.5217,9.8165,boll_opening,0.2188,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,236.0
2022-08-25,22.25,10.25,1618.8,1544.3,0.812638,2.576483,2337.46,5565.39,79.07,15.97,158.03,32.41,270.56,170.61,8.97,662.24,1302.82,0.4016,6.9496,0.7142,0.132659,0.281612,0.305605,4.95,41.23,7.18,8.2,10.2,1.9,4.2,43.0,117,GroIMP_3D,2.576483,1.0,0.016303,0.128824,0.016115,0.7474,1.0,False,0.4812,1.9236,0.0,0.0,4.58,9.6773,boll_opening,0.312,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,237.0
2022-08-26,21.15,9.15,1628.0,1553.5,0.801458,2.487312,2365.39,5631.88,79.17,15.97,156.28,32.04,270.95,171.17,8.86,668.72,1308.02,0.3913,6.7301,0.9992,0.121411,0.275988,0.303355,4.96,40.77,7.14,8.16,10.2,1.9,4.2,43.0,118,GroIMP_3D,2.487312,1.0,0.015916,0.124366,0.015739,0.7191,1.0,False,0.5886,1.9328,0.0,0.0,9.1044,15.4527,boll_opening,0.3952,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,238.0
2022-08-27,21.5,9.5,1637.5,1563.0,0.790416,2.404044,2375.53,5656.02,79.27,15.97,154.56,31.69,271.03,171.3,8.73,670.24,1307.54,0.3786,6.4619,1.3223,0.12,0.270534,0.301174,4.96,40.32,7.1,8.11,10.2,1.9,4.2,43.0,119,GroIMP_3D,2.404044,1.0,0.015555,0.120202,0.015383,0.6938,1.0,False,0.3927,1.9424,0.0,0.0,1.9797,7.8872,boll_opening,0.4815,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,239.0
2022-08-28,20.8,8.8,1646.3,1571.8,0.780338,2.331794,2395.18,5702.82,79.36,15.97,152.79,31.33,271.26,171.64,8.58,674.43,1310.03,0.3641,6.1537,1.6759,0.158561,0.289815,0.308886,4.97,39.85,7.06,8.07,10.2,1.9,4.2,43.0,120,GroIMP_3D,2.331794,1.0,0.015262,0.11659,0.015087,0.6787,1.0,False,0.4583,1.9513,0.0,0.0,5.7771,11.8272,boll_opening,0.5615,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,240.0
2022-08-29,19.85,7.85,1654.1,1579.6,0.781956,2.343165,2415.14,5750.32,79.43,15.98,151.03,30.97,271.49,171.99,8.42,678.71,1312.6,0.3482,5.8153,2.0514,0.148639,0.284854,0.306902,4.97,39.39,7.02,8.02,10.2,1.9,4.2,43.0,121,GroIMP_3D,2.343165,1.0,0.015515,0.117158,0.015336,0.7655,1.0,False,0.4552,1.9592,0.0,0.0,5.8815,11.6567,boll_opening,0.6329,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,241.0
2022-08-30,21.0,9.0,1663.1,1588.6,0.770184,2.262272,2432.54,5791.77,79.52,15.98,149.28,30.61,271.67,172.28,8.24,682.28,1314.36,0.3306,5.4412,2.4544,0.139431,0.28025,0.30506,4.98,38.93,6.98,7.97,10.2,1.9,4.2,43.0,122,GroIMP_3D,2.262272,1.0,0.015155,0.113114,0.014979,0.7432,1.0,False,0.4364,1.9683,0.0,0.0,4.8521,10.2708,boll_opening,0.7147,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,242.0
2022-08-31,21.4,9.4,1672.5,1598.0,0.758276,2.184552,2454.79,5844.74,79.6,15.98,147.46,30.24,271.92,172.67,8.04,687.22,1317.56,0.3114,5.0313,2.8854,0.130912,0.27599,0.303356,4.98,38.46,6.93,7.92,10.2,1.9,4.2,43.0,123,GroIMP_3D,2.184552,1.0,0.014814,0.109228,0.014634,0.7225,1.0,False,0.4453,1.9778,0.0,0.0,6.7747,12.6518,boll_opening,0.8002,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,243.0
2022-09-01,21.05,9.05,1681.6,1607.1,0.746088,2.108875,2475.82,5894.8,79.68,15.98,145.63,29.86,272.14,173.03,7.83,691.83,1320.32,0.2907,4.6288,3.2946,0.189701,0.318718,0.32,4.99,37.97,6.89,7.87,10.2,1.9,4.2,43.0,124,GroIMP_3D,2.108875,1.0,0.014481,0.105444,0.014301,0.7033,1.0,False,0.4282,1.9869,0.0,0.0,6.2706,12.329,boll_opening,0.8825,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,244.0
2022-09-02,21.15,9.15,1690.7,1616.2,0.75255,2.14853,2497.3,5945.96,79.76,15.98,143.78,29.48,272.36,173.4,7.6,696.56,1323.19,0.2687,4.2585,3.671,0.182034,0.314885,0.318466,4.99,37.49,6.85,7.82,10.2,1.9,4.2,43.0,125,GroIMP_3D,2.14853,1.0,0.014943,0.107427,0.014753,0.8678,1.0,False,0.4221,1.9962,0.0,0.0,6.4408,12.3677,boll_opening,0.9656,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,245.0
2022-09-03,21.75,9.75,1700.5,1626.0,0.741048,2.078635,2518.48,5996.37,79.84,15.98,141.93,29.1,272.57,173.76,7.6,700.97,1325.94,0.2472,3.9178,4.0173,0.174759,0.311247,0.317011,5.0,37.01,6.8,7.77,10.2,1.9,4.2,43.0,126,GroIMP_3D,2.078635,1.0,0.014645,0.103932,0.014457,0.8505,1.0,False,0.4539,2.0,0.0,0.0,6.3004,12.2829,mature,1.0,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,246.0
2022-09-04,22.6,10.6,1711.1,1636.6,0.729298,2.010363,2540.59,6049.02,79.92,15.98,140.1,28.73,272.78,174.13,7.6,705.64,1328.98,0.2274,3.6044,4.3359,0.167722,0.307729,0.315604,5.0,36.53,6.76,7.72,10.2,1.9,4.2,43.0,127,GroIMP_3D,2.010363,1.0,0.014349,0.100518,0.014164,0.8342,1.0,False,0.4548,2.0,0.0,0.0,6.6634,12.9132,mature,1.0,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,247.0
2022-09-05,23.05,11.05,1722.1,1647.6,0.717347,1.943899,2563.1,6102.61,80.01,15.98,138.28,28.35,272.99,174.5,7.6,710.4,1332.13,0.2092,3.3161,4.6291,0.160919,0.304327,0.314243,5.0,36.05,6.71,7.67,10.2,1.9,4.2,43.0,128,GroIMP_3D,1.943899,1.0,0.014058,0.097195,0.013875,0.8183,1.0,False,0.4518,2.0,0.0,0.0,6.8058,13.4506,mature,1.0,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,248.0
2022-09-06,23.1,11.1,1733.2,1658.7,0.705168,1.878997,2584.85,6154.41,80.09,15.98,136.48,27.98,273.18,174.86,7.6,714.95,1335.04,0.1925,3.0508,4.8987,0.154342,0.301039,0.312928,5.0,35.57,6.67,7.62,10.2,1.9,4.2,43.0,129,GroIMP_3D,1.878997,1.0,0.013768,0.09395,0.013588,0.803,1.0,False,0.4457,2.0,0.0,0.0,6.4922,13.3642,mature,1.0,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,249.0
2022-09-07,23.55,11.55,1744.8,1670.3,0.692218,1.812868,2605.84,6204.38,80.17,15.99,134.69,27.62,273.35,175.19,7.6,719.26,1337.73,0.1771,2.8067,5.1468,0.147997,0.297866,0.311659,5.0,35.11,6.62,7.57,10.2,1.9,4.2,43.0,130,GroIMP_3D,1.812868,1.0,0.013459,0.090643,0.013284,0.7882,1.0,False,0.4415,2.0,0.0,0.0,6.1698,13.0815,mature,1.0,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,250.0
2022-09-08,24.4,12.4,1757.2,1682.7,0.67897,1.74803,2626.05,6252.49,80.25,15.99,132.94,27.26,273.51,175.51,7.6,723.36,1340.17,0.1629,2.5822,5.3751,0.141879,0.294807,0.310436,5.0,34.65,6.58,7.52,10.2,1.9,4.2,43.0,131,GroIMP_3D,1.74803,1.0,0.013149,0.087402,0.012978,0.7739,1.0,False,0.435,2.0,0.0,0.0,5.8455,12.9907,mature,1.0,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,251.0
2022-09-09,24.35,12.35,1769.5,1695.0,0.669032,1.701128,2645.85,6299.65,80.33,15.99,131.21,26.91,273.66,175.81,7.6,727.33,1342.51,0.1499,2.3756,5.5851,0.135925,0.29183,0.309245,5.0,34.2,6.54,7.47,10.2,1.9,4.2,43.0,132,GroIMP_3D,1.701128,1.0,0.012965,0.085056,0.012796,0.7602,1.0,False,0.4283,2.0,0.0,0.0,5.6735,13.2666,mature,1.0,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,252.0
2022-09-10,25.4,13.4,1782.9,1708.4,0.659082,1.655558,2665.47,6346.36,80.41,15.99,129.51,26.56,273.79,176.1,7.6,731.24,1344.8,0.1379,2.1856,5.7783,0.130131,0.288933,0.308086,5.0,33.75,6.5,7.42,10.2,1.9,4.2,43.0,133,GroIMP_3D,1.655558,1.0,0.012783,0.082778,0.012617,0.7468,1.0,False,0.4273,2.0,0.0,0.0,5.5847,13.165,mature,1.0,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,253.0
2022-09-11,24.8,12.8,1795.7,1721.2,0.649126,1.611275,2684.5,6391.67,80.48,15.99,127.85,26.22,273.92,176.38,7.6,734.97,1346.93,0.1269,2.0107,5.956,0.124491,0.286113,0.306958,5.0,33.32,6.45,7.38,10.2,1.9,4.2,43.0,134,GroIMP_3D,1.611275,1.0,0.012603,0.080564,0.012441,0.7337,1.0,False,0.4186,2.0,0.0,0.0,5.3392,13.5061,mature,1.0,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,254.0
2022-09-12,25.35,13.35,1809.1,1734.6,0.639211,1.568404,2700.07,6428.75,80.56,15.99,126.22,25.88,274.01,176.58,7.6,737.74,1348.02,0.1167,1.8499,6.1195,0.12,0.283368,0.30586,5.0,32.89,6.41,7.33,10.2,1.9,4.2,43.0,135,GroIMP_3D,1.568404,1.0,0.012426,0.07842,0.012268,0.7211,1.0,False,0.4004,2.0,0.0,0.0,3.946,11.793,mature,1.0,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,255.0
2022-09-13,25.45,13.45,1822.5,1748.0,0.629457,1.527363,2715.72,6466.0,80.63,15.99,124.65,25.56,274.09,176.78,7.6,740.51,1349.19,0.1074,1.7019,6.27,0.12,0.280696,0.304791,5.0,32.48,6.37,7.28,10.2,1.9,4.2,43.0,136,GroIMP_3D,1.527363,1.0,0.012254,0.076368,0.012101,0.7097,1.0,False,0.3982,2.0,0.0,0.0,3.9675,12.1257,mature,1.0,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,256.0
2022-09-14,22.0,10.0,1832.5,1758.0,0.620396,1.490194,2725.77,6489.93,80.68,15.99,123.1,25.24,274.13,176.86,7.6,741.72,1348.66,0.0988,1.5657,6.4084,0.12,0.278088,0.303748,5.0,32.08,6.33,7.24,10.2,1.9,4.2,43.0,137,GroIMP_3D,1.490194,1.0,0.012105,0.07451,0.011955,0.703,1.0,False,0.352,2.0,0.0,0.0,1.724,9.9459,mature,1.0,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,257.0
2022-09-15,23.0,11.0,1843.5,1769.0,0.611346,1.453949,2736.06,6514.42,80.73,15.99,121.59,24.93,274.16,176.96,7.6,742.99,1348.23,0.0909,1.4405,6.5357,0.12,0.275543,0.30273,5.0,31.68,6.29,7.19,10.2,1.9,4.2,43.0,138,GroIMP_3D,1.453949,1.0,0.011958,0.072697,0.011811,0.6965,1.0,False,0.3657,2.0,0.0,0.0,1.8144,8.2841,mature,1.0,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,258.0
2022-09-16,21.45,9.45,1853.0,1778.5,0.602305,1.418568,2746.21,6538.59,80.77,15.99,120.09,24.62,274.2,177.04,7.6,744.22,1347.78,0.0836,1.3252,6.6528,0.12,0.273061,0.301737,5.0,31.29,6.25,7.15,10.2,1.9,4.2,43.0,139,GroIMP_3D,1.418568,1.0,0.011813,0.070928,0.011667,0.6901,1.0,False,0.3607,2.0,0.0,0.0,1.7569,8.6879,mature,1.0,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,259.0
2022-09-17,22.6,10.6,1863.6,1789.1,0.593273,1.384019,2753.45,6555.82,80.82,15.99,118.64,24.33,274.21,177.07,7.6,744.63,1346.48,0.0769,1.2192,6.7606,0.12,0.270639,0.300768,5.0,30.91,6.22,7.1,10.2,1.9,4.2,43.0,140,GroIMP_3D,1.384019,1.0,0.011666,0.069201,0.011525,0.6839,1.0,False,0.326,2.0,0.0,0.0,0.5901,6.8122,mature,1.0,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,260.0
2022-09-18,22.05,10.05,1873.6,1799.1,0.584324,1.350537,2767.09,6588.32,80.86,15.99,117.21,24.03,274.27,177.23,7.6,746.84,1347.19,0.0708,1.1217,6.8598,0.12,0.268275,0.299823,5.0,30.54,6.18,7.06,10.2,1.9,4.2,43.0,141,GroIMP_3D,1.350537,1.0,0.011522,0.067527,0.011384,0.6779,1.0,False,0.3992,2.0,0.0,0.0,3.1476,9.5228,mature,1.0,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,261.0
2022-09-19,22.45,10.45,1884.1,1809.6,0.575411,1.317899,2777.86,6613.95,80.9,15.99,115.82,23.75,274.31,177.33,7.6,748.23,1347.05,0.0651,1.0319,6.951,0.12,0.265969,0.2989,5.0,30.17,6.14,7.02,10.2,1.9,4.2,43.0,142,GroIMP_3D,1.317899,1.0,0.011378,0.065895,0.011244,0.672,1.0,False,0.3728,2.0,0.0,0.0,1.99,8.1959,mature,1.0,False,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,262.0
2022-09-20,22.75,10.75,1894.8,1820.3,0.566576,1.286214,2791.73,6646.97,80.95,15.99,114.46,23.47,274.38,177.49,7.6,750.49,1347.89,0.0599,0.0,8.0,0.12,0.263718,0.298,5.0,29.82,6.11,6.98,10.2,1.9,4.2,43.0,143,standalone_RUE,1.286214,1.0,0.011237,0.064311,0.011105,0.6662,1.0,False,0.4088,2.0,0.0,0.0,3.2258,8.8908,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,263.0
2022-09-21,22.3,10.3,1905.1,1830.6,0.557778,1.255296,2803.48,6674.94,80.99,15.99,113.13,23.2,274.42,177.61,7.6,752.15,1348.11,0.0551,0.0,8.0,0.12,0.261521,0.297121,5.0,29.47,6.07,6.94,10.2,1.9,4.2,43.0,144,standalone_RUE,1.255296,1.0,0.011097,0.062765,0.010967,0.6606,1.0,False,0.393,2.0,0.0,0.0,2.371,7.6519,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,264.0
2022-09-22,22.9,10.9,1916.0,1841.5,0.549023,1.225136,2814.7,6701.67,81.02,15.99,111.8,22.93,274.47,177.72,7.6,753.66,1348.17,0.0507,0.0,8.0,0.12,0.259377,0.296264,5.0,29.12,6.03,6.9,10.2,1.9,4.2,43.0,145,standalone_RUE,1.225136,1.0,0.010958,0.061257,0.01083,0.6551,1.0,False,0.3854,2.0,0.0,0.0,2.1574,7.5744,mature,1.0,True,False,0.0,12.1499,False,0.0,False,0.0,True,13.521,False,265.0
